Angle,DI,Distance
57.66637274269399,-0.21094979499999988,19949.115064546324
37.53247041718105,0.36707710800000015,22598.744897470526
40.48371358272298,0.49310798899999986,29710.039861681533
49.32724653113968,-0.1505769779999997,22835.554454835048
47.26706007320713,0.24406373000000015,29950.445866297723
29.728061447884233,0.9243769980000001,26469.57545506381
61.51694852314843,-0.668715809,20272.82282652907
60.72381838657824,0.987824502,82973.12033436587
73.20080985510258,1.5118933250000002,118432.25101855147
35.66314178487252,-0.932112332,10845.900974670465
46.232956012698324,0.35152325500000003,27138.570606799134
34.27091843667674,0.44247713899999974,26197.820083249248
172.89643379760847,2.468290081,132576.4330692468
153.33320502810724,2.310533238,102841.11496204707
107.0387471412856,-0.39515809699999993,12802.479442193477
11.838950295518508,2.380449686,87884.61079285508
21.93386911718834,-0.17567817499999983,28950.90771001364
44.45254826793973,0.642015013,26041.607769011913
131.33359200255595,2.0848552529999997,128390.50671692833
34.22290018631481,0.7915573129999998,26977.7843783549
43.8066709658532,0.679435325,27848.4605669703
154.44597064882439,1.1102950630000001,132002.2722758043
