Angle,DI,Distance
40.04614334475425,3.3721778748829268,383768.8015291742
83.08105178838528,1.637459096880927,170853.27530006954
125.25354919015652,1.4768818816809266,108576.37262118746
54.88434452873633,2.025800098670927,152394.1333703656
53.84956351686096,1.199294375770927,147158.65073248584
37.8464337611923,1.5111793406909269,140976.65616920954
52.139101099382465,2.126704843770927,149695.12445151055
49.86365377311532,1.4369281888209269,142011.71115339806
107.21723303029991,0.617543560540927,169599.5576782667
94.51410567119517,1.6227255794509263,202091.30211501018
53.440993071222636,1.0474375916309264,140853.34581028123
53.89420773993501,1.4418288943209272,151155.97155322376
56.87249699991,0.7827182180509271,145577.58681539216
52.81966807649621,1.704222006020927,150904.93591228008
54.40995528493912,1.5652972708209267,151495.88770823213
55.08189711892459,1.3655228153109267,151527.21513132038
53.88974087404137,1.627933392470927,149000.66241624876
55.568733987395966,0.31535273307092737,109165.61863359352
29.328192381333388,1.802018127640927,177677.31919689468
54.44454571930284,1.4164914203509267,152124.09666135427
60.95612662974536,0.7951201345609271,134171.80970100692
55.607165091395274,0.950086970950927,148304.3821568742
52.922509126839685,1.5356177322909268,150172.93137290332
55.08294748744341,1.413482564290927,154655.71780569438
98.65337178871619,1.2700259016609272,152955.2834998383
55.337818875603276,1.0931878809609268,146081.1432946916
54.942488152723435,1.3749606356709267,150663.6023182666
58.32830391850369,1.6493265323809267,208483.42381628198
53.657004147251556,1.2924273808909272,154376.3296169813
