Angle,DI,Distance
64.44041851422007,1.6846442407827444,114090.0162169298
68.2510946179861,1.2027243343127445,108825.24882848766
74.96913371242174,0.896786287942744,99880.56061126983
115.52171265336037,1.5011450119827439,144475.57565820226
44.62313363179311,1.661542549412744,149170.84199465785
41.610291743237106,3.3518003117427444,340454.3870470072
61.59816618994232,1.8645018808327443,110669.49050496379
42.82748555681711,2.821068294992744,209617.33992494424
64.45000116301372,1.6594789586027443,113455.44222675616
65.76237353316486,1.725502153822744,114027.53329882426
66.31741514415299,1.3722087137327441,110880.02388520075
71.78815969088822,0.6820738836927438,26854.375660045505
68.925519366011,0.9321753975227445,109356.1158807019
63.21583053552215,1.405688396332744,115951.87460659203
64.17812795768593,1.176586264802744,102541.941048604
64.80271829377679,1.9482525889427444,117392.27103874514
59.26398570255295,0.7342283576727446,110568.35106093508
63.98648357407662,1.9385139533327442,110760.1585190212
122.35665214032886,0.6858779272127444,167110.18947686246
65.05772894455603,1.6672796408427444,116879.64067358893
63.800590957980006,1.683147745802744,112884.74830674399
72.08421786030051,2.6796855885027444,207670.73664874848
97.14632264217815,1.8921756912527443,149937.61639284022
146.3521557928124,1.8521798447027442,122413.84169022265
65.32919034974132,1.7375421096527441,113799.22423923222
65.2241118154306,1.898847082012744,112883.9232105429
106.97579571399142,2.097821912392744,188857.0656759665
62.400726914413255,1.7223451182827443,112157.9272339596
66.04887460245094,1.3770137565327443,114487.18365148277
66.1795215448942,1.5771890213727446,108566.62119461781
66.98304187785806,0.7388778810427441,98378.05673727322
42.32780712954955,0.8397794038827442,97508.80729853958
29.780478382679263,1.8354958022427441,133269.7736739219
64.99353323691838,2.0900101430127442,114559.91362240835
71.99726037519002,0.26249201085274443,72766.69463298787
65.84508680357374,2.101590843232744,171624.98807968167
59.19632264225323,0.6358570757827442,102143.20015703414
62.599967251271906,1.3988985073927438,111481.43307666515
62.63082924856748,1.997346328142744,116658.59069067122
63.596021152752925,0.7765115973527434,123745.70657151262
