Angle,DI,Distance
29.374375602777274,4.8076397596004155,441291.355989619
51.33202925330818,2.5501044992494153,178219.45862820817
64.22916708461618,1.4082396333894152,64633.653408290156
27.830573933560213,3.132543767369415,201770.68039770253
15.49770481782131,2.6963934412194153,209719.273206042
28.295037799486117,2.323700970199415,200430.0330969364
23.192434515814764,2.9373919188094155,198341.24491875255
25.655273620736462,3.244911594349415,202620.97359515497
27.51185089446375,2.9699787589594155,200976.4128861524
72.85908108478061,0.7642510354794148,137655.05977338407
28.22299407323716,2.717420855449415,204268.28720081283
66.35646188799879,2.163850246619415,186675.37929241298
25.33069294434442,1.7950066913594158,193250.47519012672
27.007504873117934,2.4504918216594156,201856.74037754984
28.232940822067373,2.298920936569415,193329.62019426795
26.25931238734923,2.695532022029415,202906.2510048015
27.396185853102814,2.772330099779415,201542.38602832062
27.850717629864643,2.643625653349415,200760.20363814104
26.725225568290764,2.7461453107194154,199942.0941068843
21.341145296842637,1.4297730392094152,163721.23328522462
12.967000498959065,3.5767649876494154,252103.67920839787
28.625676354158294,1.6916422891494154,192907.20519143395
27.50029192590135,2.629310104979415,202060.6504947412
29.11769367890918,2.005255020529415,178462.0782053179
27.7726849450021,2.0886942646594155,197267.08565178307
26.234845227674178,2.4911639691594156,202130.7759224849
28.254394352647466,2.491002982529415,203545.72103572977
60.7025263566642,1.6350054105994154,138466.36435384487
27.29056719219776,2.317107153679415,195627.21678250618
25.093442840539225,3.8242101651894154,313310.69447702833
27.644236360478338,2.7913527834094154,200160.95356260432
36.27914035421569,2.846732426029415,248386.54464034695
27.25503148338091,2.5023086725894155,205018.74397666226
44.11320409124593,3.216232639869415,270052.9946716533
25.656766649464707,2.2331039080094155,186899.11237247603
