Lat,lon,amp
14.5041,-90.6131,3.48932057715
14.5041,-90.6124277108,3.49138385278
14.5041,-90.6117554217,3.49346609708
14.5041,-90.6110831325,3.49556735422
14.5041,-90.6104108434,3.49768766469
14.5041,-90.6097385542,3.49982706519
14.5041,-90.6090662651,3.50198558854
14.5041,-90.6083939759,3.50416326364
14.5041,-90.6077216867,3.50636011532
14.5041,-90.6070493976,3.50857616434
14.5041,-90.6063771084,3.51081142725
14.5041,-90.6057048193,3.51306591633
14.5041,-90.6050325301,3.51533963951
14.5041,-90.604360241,3.51763260032
14.5041,-90.6036879518,3.51994479776
14.5041,-90.6030156627,3.5222762263
14.5041,-90.6023433735,3.52462687571
14.5041,-90.6016710843,3.5269967311
14.5041,-90.6009987952,3.52938577274
14.5041,-90.600326506,3.53179397609
14.5041,-90.5996542169,3.53422131164
14.5041,-90.5989819277,3.53666774493
14.5041,-90.5983096386,3.53913323642
14.5041,-90.5976373494,3.54161774146
14.5041,-90.5969650602,3.54412121022
14.5041,-90.5962927711,3.54664358762
14.5041,-90.5956204819,3.54918481331
14.5041,-90.5949481928,3.55174482157
14.5041,-90.5942759036,3.55432354128
14.5041,-90.5936036145,3.55692089586
14.5041,-90.5929313253,3.55953680323
14.5041,-90.5922590361,3.56217117574
14.5041,-90.591586747,3.56482392017
14.5041,-90.5909144578,3.56749493763
14.5041,-90.5902421687,3.57018412355
14.5041,-90.5895698795,3.57289136767
14.5041,-90.5888975904,3.57561655392
14.5041,-90.5882253012,3.57835956049
14.5041,-90.587553012,3.5811202597
14.5041,-90.5868807229,3.58389851805
14.5041,-90.5862084337,3.58669419616
14.5041,-90.5855361446,3.58950714872
14.5041,-90.5848638554,3.59233722452
14.5041,-90.5841915663,3.59518426641
14.5041,-90.5835192771,3.59804811127
14.5041,-90.582846988,3.60092859
14.5041,-90.5821746988,3.60382552754
14.5041,-90.5815024096,3.60673874282
14.5041,-90.5808301205,3.60966804878
14.5041,-90.5801578313,3.61261325236
14.5041,-90.5794855422,3.61557415452
14.5041,-90.578813253,3.61855055019
14.5041,-90.5781409639,3.62154222836
14.5041,-90.5774686747,3.62454897199
14.5041,-90.5767963855,3.62757055811
14.5041,-90.5761240964,3.6306067578
14.5041,-90.5754518072,3.63365733618
14.5041,-90.5747795181,3.63672205249
14.5041,-90.5741072289,3.63980066006
14.5041,-90.5734349398,3.64289290638
14.5041,-90.5727626506,3.64599853311
14.5041,-90.5720903614,3.6491172761
14.5041,-90.5714180723,3.65224886546
14.5041,-90.5707457831,3.65539302558
14.5041,-90.570073494,3.65854947517
14.5041,-90.5694012048,3.66171792732
14.5041,-90.5687289157,3.66489808955
14.5041,-90.5680566265,3.66808966385
14.5041,-90.5673843373,3.67129234674
14.5041,-90.5667120482,3.67450582935
14.5041,-90.566039759,3.67772979745
14.5041,-90.5653674699,3.68096393155
14.5041,-90.5646951807,3.68420790696
14.5041,-90.5640228916,3.68746139382
14.5041,-90.5633506024,3.69072405727
14.5041,-90.5626783133,3.69399555744
14.5041,-90.5620060241,3.69727554959
14.5041,-90.5613337349,3.70056368416
14.5041,-90.5606614458,3.7038596069
14.5041,-90.5599891566,3.70716295892
14.5041,-90.5593168675,3.71047337684
14.5041,-90.5586445783,3.71379049284
14.5041,-90.5579722892,3.71711393481
14.5041,-90.5573,3.72044332643
14.5041,-90.5566277108,3.72377828727
14.5041,-90.5559554217,3.72711843295
14.5041,-90.5552831325,3.73046337523
14.5041,-90.5546108434,3.73381272214
14.5041,-90.5539385542,3.7371660781
14.5041,-90.5532662651,3.74052304405
14.5041,-90.5525939759,3.74388321759
14.5041,-90.5519216867,3.74724619312
14.5041,-90.5512493976,3.75061156197
14.5041,-90.5505771084,3.75397891254
14.5041,-90.5499048193,3.75734783047
14.5041,-90.5492325301,3.76071789875
14.5041,-90.548560241,3.76408869794
14.5041,-90.5478879518,3.76745980623
14.5041,-90.5472156627,3.7708307997
14.5041,-90.5465433735,3.7742012524
14.5041,-90.5458710843,3.77757073659
14.5041,-90.5451987952,3.78093882283
14.5041,-90.544526506,3.78430508022
14.5041,-90.5438542169,3.78766907654
14.5041,-90.5431819277,3.79103037843
14.5041,-90.5425096386,3.79438855158
14.5041,-90.5418373494,3.79774316089
14.5041,-90.5411650602,3.80109377068
14.5041,-90.5404927711,3.80443994485
14.5041,-90.5398204819,3.80778124711
14.5041,-90.5391481928,3.81111724113
14.5041,-90.5384759036,3.81444749073
14.5041,-90.5378036145,3.81777156011
14.5041,-90.5371313253,3.82108901403
14.5041,-90.5364590361,3.82439941797
14.5041,-90.535786747,3.82770233839
