lat,lon,amp
14.4656,-90.7052,4.8619662162
14.4656,-90.7040189781,4.85703859408
14.4656,-90.7028379562,4.84991405172
14.4656,-90.7016569343,4.84221177286
14.4656,-90.7004759124,4.83445993898
14.4656,-90.6992948905,4.82665805855
14.4656,-90.6981138686,4.81880563703
14.4656,-90.6969328467,4.810902177
14.4656,-90.6957518248,4.80294717836
14.4656,-90.6945708029,4.79494013841
14.4656,-90.693389781,4.78688055201
14.4656,-90.6922087591,4.77876791178
14.4656,-90.6910277372,4.77060170824
14.4656,-90.6898467153,4.76238142998
14.4656,-90.6886656934,4.75410656389
14.4656,-90.6874846715,4.74577659529
14.4656,-90.6863036496,4.73739100822
14.4656,-90.6851226277,4.72894928556
14.4656,-90.6839416058,4.72045090935
14.4656,-90.6827605839,4.71189536097
14.4656,-90.681579562,4.70328212139
14.4656,-90.6803985401,4.69461067144
14.4656,-90.6792175182,4.68588049207
14.4656,-90.6780364964,4.67709106464
14.4656,-90.6768554745,4.66824187116
14.4656,-90.6756744526,4.65933239468
14.4656,-90.6744934307,4.6503621195
14.4656,-90.6733124088,4.64133053155
14.4656,-90.6721313869,4.63223711871
14.4656,-90.670950365,4.62308137113
14.4656,-90.6697693431,4.61386278163
14.4656,-90.6685883212,4.604580846
14.4656,-90.6674072993,4.59523506344
14.4656,-90.6662262774,4.5858249369
14.4656,-90.6650452555,4.57634997348
14.4656,-90.6638642336,4.56680968489
14.4656,-90.6626832117,4.55720358778
14.4656,-90.6615021898,4.54753120425
14.4656,-90.6603211679,4.53779206222
14.4656,-90.659140146,4.52798569594
14.4656,-90.6579591241,4.5181116464
14.4656,-90.6567781022,4.50816946183
14.4656,-90.6555970803,4.49815869814
14.4656,-90.6544160584,4.48807891944
14.4656,-90.6532350365,4.47792969852
14.4656,-90.6520540146,4.46771061732
14.4656,-90.6508729927,4.45742126749
14.4656,-90.6496919708,4.44706125087
14.4656,-90.6485109489,4.43663018002
14.4656,-90.647329927,4.42612767872
14.4656,-90.6461489051,4.41555338255
14.4656,-90.6449678832,4.40490693938
14.4656,-90.6437868613,4.39418800994
14.4656,-90.6426058394,4.3833962683
14.4656,-90.6414248175,4.37253140251
14.4656,-90.6402437956,4.36159311504
14.4656,-90.6390627737,4.35058112339
14.4656,-90.6378817518,4.33949516061
14.4656,-90.6367007299,4.32833497583
14.4656,-90.635519708,4.31710033479
14.4656,-90.6343386861,4.30579102041
14.4656,-90.6331576642,4.29440683327
14.4656,-90.6319766423,4.28294759217
14.4656,-90.6307956204,4.27141313459
14.4656,-90.6296145985,4.25980331726
14.4656,-90.6284335766,4.24811801659
14.4656,-90.6272525547,4.23635712919
14.4656,-90.6260715328,4.22452057232
14.4656,-90.6248905109,4.21260828436
14.4656,-90.6237094891,4.20062022523
14.4656,-90.6225284672,4.18855637683
14.4656,-90.6213474453,4.17641674343
14.4656,-90.6201664234,4.16420135206
14.4656,-90.6189854015,4.15191025287
14.4656,-90.6178043796,4.13954351948
14.4656,-90.6166233577,4.12710124929
14.4656,-90.6154423358,4.11458356376
14.4656,-90.6142613139,4.10199060869
14.4656,-90.613080292,4.08932255446
14.4656,-90.6118992701,4.07657959623
14.4656,-90.6107182482,4.06376195409
14.4656,-90.6095372263,4.05086987327
14.4656,-90.6083562044,4.03790362418
14.4656,-90.6071751825,4.02486350252
14.4656,-90.6059941606,4.01174982934
14.4656,-90.6048131387,3.99856295097
14.4656,-90.6036321168,3.98530323909
14.4656,-90.6024510949,3.97197109056
14.4656,-90.601270073,3.95856692736
14.4656,-90.6000890511,3.9450911964
14.4656,-90.5989080292,3.93154436936
14.4656,-90.5977270073,3.91792694241
14.4656,-90.5965459854,3.90423943594
14.4656,-90.5953649635,3.89048239423
14.4656,-90.5941839416,3.87665638509
14.4656,-90.5930029197,3.86276199941
14.4656,-90.5918218978,3.84879985072
14.4656,-90.5906408759,3.83477057464
14.4656,-90.589459854,3.82067482837
14.4656,-90.5882788321,3.80651329006
14.4656,-90.5870978102,3.79228665817
14.4656,-90.5859167883,3.77799565073
14.4656,-90.5847357664,3.76364100466
14.4656,-90.5835547445,3.74922347495
14.4656,-90.5823737226,3.73474383382
14.4656,-90.5811927007,3.72020286984
14.4656,-90.5800116788,3.70560138703
14.4656,-90.5788306569,3.69094020389
14.4656,-90.577649635,3.67622015237
14.4656,-90.5764686131,3.66144207685
14.4656,-90.5752875912,3.64660683305
14.4656,-90.5741065693,3.63171528689
14.4656,-90.5729255474,3.61676831334
14.4656,-90.5717445255,3.60176679523
14.4656,-90.5705635036,3.586711622
14.4656,-90.5693824818,3.57160368848
14.4656,-90.5682014599,3.55644389354
14.4656,-90.567020438,3.54123313883
14.4656,-90.5658394161,3.52597232741
14.4656,-90.5646583942,3.51066236238
14.4656,-90.5634773723,3.49530414549
14.4656,-90.5622963504,3.47989857576
14.4656,-90.5611153285,3.46444654802
14.4656,-90.5599343066,3.4489489515
14.4656,-90.5587532847,3.43340666838
14.4656,-90.5575722628,3.41782057232
14.4656,-90.5563912409,3.402191527
14.4656,-90.555210219,3.38652038467
14.4656,-90.5540291971,3.37080798466
14.4656,-90.5528481752,3.35505515191
14.4656,-90.5516671533,3.33926269556
14.4656,-90.5504861314,3.32343140742
14.4656,-90.5493051095,3.30756206057
14.4656,-90.5481240876,3.29165540793
14.4656,-90.5469430657,3.27571218081
14.4656,-90.5457620438,3.25973308754
14.4656,-90.5445810219,3.24371881206
14.4656,-90.5434,3.22767001258
14.4656,-90.5422189781,3.21158732024
14.4656,-90.5410379562,3.19547133777
14.4656,-90.5398569343,3.17932263825
14.4656,-90.5386759124,3.16314176383
14.4656,-90.5374948905,3.14692922451
14.4656,-90.5363138686,3.13068549696
14.4656,-90.5351328467,3.11441102335
14.4656,-90.5339518248,3.09810621028
14.4656,-90.5327708029,3.08177142764
14.4656,-90.531589781,3.06540700762
14.4656,-90.5304087591,3.04901324368
14.4656,-90.5292277372,3.03259038963
14.4656,-90.5280467153,3.01613865868
14.4656,-90.5268656934,2.99965822261
14.4656,-90.5256846715,2.98314921091
14.4656,-90.5245036496,2.96661171002
14.4656,-90.5233226277,2.95004576258
14.4656,-90.5221416058,2.93345136678
14.4656,-90.5209605839,2.91682847566
14.4656,-90.519779562,2.90017699657
14.4656,-90.5185985401,2.88349679058
14.4656,-90.5174175182,2.86678767201
14.4656,-90.5162364964,2.85004940794
14.4656,-90.5150554745,2.83328171784
14.4656,-90.5138744526,2.81648427317
14.4656,-90.5126934307,2.7996566971
14.4656,-90.5115124088,2.7827985642
14.4656,-90.5103313869,2.76590940025
14.4656,-90.509150365,2.74898868206
14.4656,-90.5079693431,2.73203583728
14.4656,-90.5067883212,2.7150502444
14.4656,-90.5056072993,2.69803123262
14.4656,-90.5044262774,2.68097808192
14.4656,-90.5032452555,2.66389002303
14.4656,-90.5020642336,2.64676623757
14.4656,-90.5008832117,2.62960585814
14.4656,-90.4997021898,2.6124079685
14.4656,-90.4985211679,2.59517160376
14.4656,-90.497340146,2.57789575065
14.4656,-90.4961591241,2.56057934778
14.4656,-90.4949781022,2.54322128597
14.4656,-90.4937970803,2.52582040859
14.4656,-90.4926160584,2.50837551198
14.4656,-90.4914350365,2.49088534585
14.4656,-90.4902540146,2.47334861375
14.4656,-90.4890729927,2.46908960129
14.4656,-90.4878919708,2.46933582276
14.4656,-90.4867109489,2.46958538269
14.4656,-90.485529927,2.46983830156
14.4656,-90.4843489051,2.47009459051
14.4656,-90.4831678832,2.4703542518
14.4656,-90.4819868613,2.47061727931
14.4656,-90.4808058394,2.47088365902
14.4656,-90.4796248175,2.47115336941
14.4656,-90.4784437956,2.4714263819
14.4656,-90.4772627737,2.47170266123
14.4656,-90.4760817518,2.47198216582
14.4656,-90.4749007299,2.47226484818
14.4656,-90.473719708,2.47255065522
14.4656,-90.4725386861,2.47283952861
14.4656,-90.4713576642,2.47313140512
14.4656,-90.4701766423,2.47342621692
14.4656,-90.4689956204,2.47372389189
14.4656,-90.4678145985,2.47402435392
14.4656,-90.4666335766,2.47432752325
14.4656,-90.4654525547,2.47463331669
14.4656,-90.4642715328,2.47494164794
14.4656,-90.4630905109,2.47525242786
14.4656,-90.4619094891,2.47556556473
14.4656,-90.4607284672,2.47588096451
14.4656,-90.4595474453,2.47619853109
14.4656,-90.4583664234,2.47651816655
14.4656,-90.4571854015,2.47683977137
