lat,lon,amp
14.4447,-90.7052,5.66168406678
14.4447,-90.7038879562,5.6505316845
14.4447,-90.7025759124,5.63932445395
14.4447,-90.7012638686,5.6280619023
14.4447,-90.6999518248,5.61674355573
14.4447,-90.698639781,5.60536893958
14.4447,-90.6973277372,5.59393757856
14.4447,-90.6960156934,5.58244899702
14.4447,-90.6947036496,5.57090271911
14.4447,-90.6933916058,5.55929826908
14.4447,-90.692079562,5.54763517148
14.4447,-90.6907675182,5.53591295145
14.4447,-90.6894554745,5.52413113497
14.4447,-90.6881434307,5.51228924915
14.4447,-90.6868313869,5.50038682251
14.4447,-90.6855193431,5.48842338526
14.4447,-90.6842072993,5.47639846965
14.4447,-90.6828952555,5.46431161023
14.4447,-90.6815832117,5.45216234422
14.4447,-90.6802711679,5.43995021186
14.4447,-90.6789591241,5.42767475668
14.4447,-90.6776470803,5.41533552594
14.4447,-90.6763350365,5.40293207096
14.4447,-90.6750229927,5.39046394751
14.4447,-90.6737109489,5.37793071615
14.4447,-90.6723989051,5.36533194271
14.4447,-90.6710868613,5.35266719862
14.4447,-90.6697748175,5.33993606135
14.4447,-90.6684627737,5.32713811485
14.4447,-90.6671507299,5.31427294997
14.4447,-90.6658386861,5.30134016488
14.4447,-90.6645266423,5.28833936556
14.4447,-90.6632145985,5.27527016622
14.4447,-90.6619025547,5.26213218978
14.4447,-90.6605905109,5.24892506837
14.4447,-90.6592784672,5.23564844373
14.4447,-90.6579664234,5.22230196778
14.4447,-90.6566543796,5.20888530308
14.4447,-90.6553423358,5.19539812329
14.4447,-90.654030292,5.18184011372
14.4447,-90.6527182482,5.16821097182
14.4447,-90.6514062044,5.15451040769
14.4447,-90.6500941606,5.14073814455
14.4447,-90.6487821168,5.12689391933
14.4447,-90.647470073,5.11297748312
14.4447,-90.6461580292,5.09898860172
14.4447,-90.6448459854,5.08492705613
14.4447,-90.6435339416,5.07079264309
14.4447,-90.6422218978,5.05658517559
14.4447,-90.640909854,5.04230448335
14.4447,-90.6395978102,5.02795041336
14.4447,-90.6382857664,5.01352283039
14.4447,-90.6369737226,4.99902161743
14.4447,-90.6356616788,4.98444667626
14.4447,-90.634349635,4.96979792787
14.4447,-90.6330375912,4.95507531296
14.4447,-90.6317255474,4.94027879242
14.4447,-90.6304135036,4.92540834777
14.4447,-90.6291014599,4.9104639816
14.4447,-90.6277894161,4.895445718
14.4447,-90.6264773723,4.88035360302
14.4447,-90.6251653285,4.86518770501
14.4447,-90.6238532847,4.84994811507
14.4447,-90.6225412409,4.83463494739
14.4447,-90.6212291971,4.81924833959
14.4447,-90.6199171533,4.8037884531
14.4447,-90.6186051095,4.78825547345
14.4447,-90.6172930657,4.77264961058
14.4447,-90.6159810219,4.75697109907
14.4447,-90.6146689781,4.74122019848
14.4447,-90.6133569343,4.72539719348
14.4447,-90.6120448905,4.70950239412
14.4447,-90.6107328467,4.69353613601
14.4447,-90.6094208029,4.6774987804
14.4447,-90.6081087591,4.66139071442
14.4447,-90.6067967153,4.64521235106
14.4447,-90.6054846715,4.62896412934
14.4447,-90.6041726277,4.61264651427
14.4447,-90.6028605839,4.59625999693
14.4447,-90.6015485401,4.57980509439
14.4447,-90.6002364964,4.56328234972
14.4447,-90.5989244526,4.54669233183
14.4447,-90.5976124088,4.53003563545
14.4447,-90.596300365,4.5133128809
14.4447,-90.5949883212,4.49652471399
14.4447,-90.5936762774,4.47967180574
14.4447,-90.5923642336,4.46275485216
14.4447,-90.5910521898,4.44577457403
14.4447,-90.589740146,4.42873171649
14.4447,-90.5884281022,4.41162704878
14.4447,-90.5871160584,4.39446136383
14.4447,-90.5858040146,4.37723547789
14.4447,-90.5844919708,4.35995023001
14.4447,-90.583179927,4.34260648167
14.4447,-90.5818678832,4.32520511621
14.4447,-90.5805558394,4.30774703831
14.4447,-90.5792437956,4.29023317343
14.4447,-90.5779317518,4.27266446723
14.4447,-90.576619708,4.25504188489
14.4447,-90.5753076642,4.23736641054
14.4447,-90.5739956204,4.21963904647
14.4447,-90.5726835766,4.20186081251
14.4447,-90.5713715328,4.18403274524
14.4447,-90.5700594891,4.16615589723
14.4447,-90.5687474453,4.14823133624
14.4447,-90.5674354015,4.13026014445
14.4447,-90.5661233577,4.11224341751
14.4447,-90.5648113139,4.0941822638
14.4447,-90.5634992701,4.07607780345
14.4447,-90.5621872263,4.05793116744
14.4447,-90.5608751825,4.03974349671
14.4447,-90.5595631387,4.02151594115
14.4447,-90.5582510949,4.00324965866
14.4447,-90.5569390511,3.98494581417
14.4447,-90.5556270073,3.96660557857
14.4447,-90.5543149635,3.94823012774
14.4447,-90.5530029197,3.92982064149
14.4447,-90.5516908759,3.9113783025
14.4447,-90.5503788321,3.89290429525
14.4447,-90.5490667883,3.8743998049
14.4447,-90.5477547445,3.85586601627
14.4447,-90.5464427007,3.83730411265
14.4447,-90.5451306569,3.81871527473
14.4447,-90.5438186131,3.80010067944
14.4447,-90.5425065693,3.78146149883
14.4447,-90.5411945255,3.76279889893
14.4447,-90.5398824818,3.74411403858
14.4447,-90.538570438,3.72540806825
14.4447,-90.5372583942,3.70668212894
14.4447,-90.5359463504,3.68793735095
14.4447,-90.5346343066,3.66917485274
14.4447,-90.5333222628,3.65039573974
14.4447,-90.532010219,3.63160110318
14.4447,-90.5306981752,3.61279201893
14.4447,-90.5293861314,3.59396954629
14.4447,-90.5280740876,3.57513472686
14.4447,-90.5267620438,3.55628858335
14.4447,-90.52545,3.5374321184
14.4447,-90.5241379562,3.51856631344
14.4447,-90.5228259124,3.49969212754
14.4447,-90.5215138686,3.48081049625
14.4447,-90.5202018248,3.46192233047
14.4447,-90.518889781,3.44302851534
14.4447,-90.5175777372,3.42412990909
14.4447,-90.5162656934,3.40522734198
14.4447,-90.5149536496,3.38632161519
14.4447,-90.5136416058,3.36741349975
14.4447,-90.512329562,3.3485037355
14.4447,-90.5110175182,3.32959303007
14.4447,-90.5097054745,3.31068205781
14.4447,-90.5083934307,3.29177145889
14.4447,-90.5070813869,3.27286183826
14.4447,-90.5057693431,3.25395376476
14.4447,-90.5044572993,3.23504777016
14.4447,-90.5031452555,3.21614434834
14.4447,-90.5018332117,3.19724395439
14.4447,-90.5005211679,3.17834700381
14.4447,-90.4992091241,3.15945387175
14.4447,-90.4978970803,3.14056489221
14.4447,-90.4965850365,3.12168035739
14.4447,-90.4952729927,3.10280051699
14.4447,-90.4939609489,3.08392557758
14.4447,-90.4926489051,3.06505570206
14.4447,-90.4913368613,3.04619100907
14.4447,-90.4900248175,3.02733157253
14.4447,-90.4887127737,3.00847742119
14.4447,-90.4874007299,2.98962853827
14.4447,-90.4860886861,2.97078486107
14.4447,-90.4847766423,2.95194628072
14.4447,-90.4834645985,2.93311264195
14.4447,-90.4821525547,2.91428374292
14.4447,-90.4808405109,2.90216368544
14.4447,-90.4795284672,2.898158016
14.4447,-90.4782164234,2.89426581976
14.4447,-90.4769043796,2.89048285535
14.4447,-90.4755923358,2.8868051078
14.4447,-90.474280292,2.88322877281
14.4447,-90.4729682482,2.87975024216
14.4447,-90.4716562044,2.87636609037
14.4447,-90.4703441606,2.87307306238
14.4447,-90.4690321168,2.86986806219
14.4447,-90.467720073,2.86674814239
14.4447,-90.4664080292,2.86371049443
14.4447,-90.4650959854,2.86075243974
14.4447,-90.4637839416,2.85787142139
14.4447,-90.4624718978,2.85506499645
14.4447,-90.461159854,2.8523308289
14.4447,-90.4598478102,2.84966668303
14.4447,-90.4585357664,2.84707041736
14.4447,-90.4572237226,2.84453997894
14.4447,-90.4559116788,2.84207339815
14.4447,-90.454599635,2.83966878377
14.4447,-90.4532875912,2.83732431847
14.4447,-90.4519755474,2.83503825458
14.4447,-90.4506635036,2.83280891018
14.4447,-90.4493514599,2.83063466546
14.4447,-90.4480394161,2.82851395932
14.4447,-90.4467273723,2.82644528621
14.4447,-90.4454153285,2.82442719319
14.4447,-90.4441032847,2.82245827721
14.4447,-90.4427912409,2.82053718253
14.4447,-90.4414791971,2.81866259838
14.4447,-90.4401671533,2.81683325673
14.4447,-90.4388551095,2.81504793022
14.4447,-90.4375430657,2.81330543024
14.4447,-90.4362310219,2.81160460514
14.4447,-90.4349189781,2.80994433856
14.4447,-90.4336069343,2.80832354785
14.4447,-90.4322948905,2.80674118264
14.4447,-90.4309828467,2.80519622343
14.4447,-90.4296708029,2.80368768036
14.4447,-90.4283587591,2.80221459199
14.4447,-90.4270467153,2.80077602421
14.4447,-90.4257346715,2.79937106916
14.4447,-90.4244226277,2.79799884429
14.4447,-90.4231105839,2.7966584914
14.4447,-90.4217985401,2.79534917582
14.4447,-90.4204864964,2.79407008557
14.4447,-90.4191744526,2.79282043059
14.4447,-90.4178624088,2.79159944205
14.4447,-90.416550365,2.79040637165
14.4447,-90.4152383212,2.789240491
14.4447,-90.4139262774,2.78810109097
14.4447,-90.4126142336,2.78698748116
14.4447,-90.4113021898,2.78589898934
14.4447,-90.409990146,2.78483496092
14.4447,-90.4086781022,2.78379475845
14.4447,-90.4073660584,2.7827777612
14.4447,-90.4060540146,2.78178336462
14.4447,-90.4047419708,2.78081097998
14.4447,-90.403429927,2.77986003395
14.4447,-90.4021178832,2.77892996814
14.4447,-90.4008058394,2.77802023881
14.4447,-90.3994937956,2.77713031641
14.4447,-90.3981817518,2.77625968527
14.4447,-90.396869708,2.77540784327
14.4447,-90.3955576642,2.77457430146
14.4447,-90.3942456204,2.77375858375
14.4447,-90.3929335766,2.77296022663
14.4447,-90.3916215328,2.77217877881
14.4447,-90.3903094891,2.77141380095
14.4447,-90.3889974453,2.77066486536
14.4447,-90.3876854015,2.76993155574
14.4447,-90.3863733577,2.76921346686
14.4447,-90.3850613139,2.76851020431
14.4447,-90.3837492701,2.76782138426
14.4447,-90.3824372263,2.76714663316
14.4447,-90.3811251825,2.7664855875
14.4447,-90.3798131387,2.76583789358
14.4447,-90.3785010949,2.76520320723
14.4447,-90.3771890511,2.76458119362
14.4447,-90.3758770073,2.76397152698
14.4447,-90.3745649635,2.7633738904
14.4447,-90.3732529197,2.76278797561
14.4447,-90.3719408759,2.76221348274
14.4447,-90.3706288321,2.76165012011
14.4447,-90.3693167883,2.76109760402
14.4447,-90.3680047445,2.76055565857
14.4447,-90.3666927007,2.76002401541
14.4447,-90.3653806569,2.75950241359
14.4447,-90.3640686131,2.75899059932
14.4447,-90.3627565693,2.75848832584
14.4447,-90.3614445255,2.75799535317
14.4447,-90.3601324818,2.75751144796
14.4447,-90.358820438,2.75703638332
14.4447,-90.3575083942,2.75656993864
14.4447,-90.3561963504,2.7561118994
14.4447,-90.3548843066,2.75566205704
14.4447,-90.3535722628,2.75522020877
14.4447,-90.352260219,2.75478615741
14.4447,-90.3509481752,2.75435971127
14.4447,-90.3496361314,2.75394068395
14.4447,-90.3483240876,2.75352889422
14.4447,-90.3470120438,2.75312416589
14.4447,-90.3457,2.75272632764
14.4457989051,-90.7052,5.67280881994
14.4457989051,-90.7038879562,5.66162439043
14.4457989051,-90.7025759124,5.65038464339
14.4457989051,-90.7012638686,5.63908909604
14.4457989051,-90.6999518248,5.62773726439
14.4457989051,-90.698639781,5.61632866345
14.4457989051,-90.6973277372,5.60486280746
14.4457989051,-90.6960156934,5.59333921007
14.4457989051,-90.6947036496,5.58175738464
14.4457989051,-90.6933916058,5.57011684439
14.4457989051,-90.692079562,5.55841710274
14.4457989051,-90.6907675182,5.54665767351
14.4457989051,-90.6894554745,5.53483807121
14.4457989051,-90.6881434307,5.52295781133
14.4457989051,-90.6868313869,5.5110164106
14.4457989051,-90.6855193431,5.49901338735
14.4457989051,-90.6842072993,5.48694826173
14.4457989051,-90.6828952555,5.47482055614
14.4457989051,-90.6815832117,5.46262979548
14.4457989051,-90.6802711679,5.45037550751
14.4457989051,-90.6789591241,5.43805722324
14.4457989051,-90.6776470803,5.42567447724
14.4457989051,-90.6763350365,5.41322680807
14.4457989051,-90.6750229927,5.40071375862
14.4457989051,-90.6737109489,5.38813487651
14.4457989051,-90.6723989051,5.37548971452
14.4457989051,-90.6710868613,5.36277783098
14.4457989051,-90.6697748175,5.3499987902
14.4457989051,-90.6684627737,5.33715216291
14.4457989051,-90.6671507299,5.3242375267
14.4457989051,-90.6658386861,5.31125446647
14.4457989051,-90.6645266423,5.29820257489
14.4457989051,-90.6632145985,5.28508145287
14.4457989051,-90.6619025547,5.27189071003
14.4457989051,-90.6605905109,5.25862996519
14.4457989051,-90.6592784672,5.24529884688
14.4457989051,-90.6579664234,5.23189699381
14.4457989051,-90.6566543796,5.21842405539
14.4457989051,-90.6553423358,5.20487969223
14.4457989051,-90.654030292,5.19126357666
14.4457989051,-90.6527182482,5.17757539327
14.4457989051,-90.6514062044,5.16381483941
14.4457989051,-90.6500941606,5.14998162571
14.4457989051,-90.6487821168,5.13607547665
14.4457989051,-90.647470073,5.12209613105
14.4457989051,-90.6461580292,5.10804334262
14.4457989051,-90.6448459854,5.0939168805
14.4457989051,-90.6435339416,5.07971652979
14.4457989051,-90.6422218978,5.06544209206
14.4457989051,-90.640909854,5.05109338591
14.4457989051,-90.6395978102,5.03667024749
14.4457989051,-90.6382857664,5.02217253099
14.4457989051,-90.6369737226,5.00760010921
14.4457989051,-90.6356616788,4.992952874
14.4457989051,-90.634349635,4.97823073686
14.4457989051,-90.6330375912,4.96343362933
14.4457989051,-90.6317255474,4.94856150354
14.4457989051,-90.6304135036,4.93361433269
14.4457989051,-90.6291014599,4.91859211146
14.4457989051,-90.6277894161,4.90349485653
14.4457989051,-90.6264773723,4.88832260696
14.4457989051,-90.6251653285,4.87307542464
14.4457989051,-90.6238532847,4.8577533947
14.4457989051,-90.6225412409,4.8423566259
14.4457989051,-90.6212291971,4.826885251
14.4457989051,-90.6199171533,4.81133942709
14.4457989051,-90.6186051095,4.79571933596
14.4457989051,-90.6172930657,4.7800251844
14.4457989051,-90.6159810219,4.7642572045
14.4457989051,-90.6146689781,4.74841565386
14.4457989051,-90.6133569343,4.73250081594
14.4457989051,-90.6120448905,4.71651300016
14.4457989051,-90.6107328467,4.70045254217
14.4457989051,-90.6094208029,4.684319804
14.4457989051,-90.6081087591,4.66811517418
14.4457989051,-90.6067967153,4.65183906786
14.4457989051,-90.6054846715,4.63549192686
14.4457989051,-90.6041726277,4.61907421979
14.4457989051,-90.6028605839,4.60258644199
14.4457989051,-90.6015485401,4.58602911555
14.4457989051,-90.6002364964,4.56940278929
14.4457989051,-90.5989244526,4.55270803864
14.4457989051,-90.5976124088,4.53594546554
14.4457989051,-90.596300365,4.51911569833
14.4457989051,-90.5949883212,4.50221939151
14.4457989051,-90.5936762774,4.4852572256
14.4457989051,-90.5923642336,4.46822990686
14.4457989051,-90.5910521898,4.451138167
14.4457989051,-90.589740146,4.4339827629
14.4457989051,-90.5884281022,4.41676447623
14.4457989051,-90.5871160584,4.39948411311
14.4457989051,-90.5858040146,4.38214250365
14.4457989051,-90.5844919708,4.36474050153
14.4457989051,-90.583179927,4.34727898355
14.4457989051,-90.5818678832,4.32975884903
14.4457989051,-90.5805558394,4.31218101934
14.4457989051,-90.5792437956,4.29454643732
14.4457989051,-90.5779317518,4.2768560666
14.4457989051,-90.576619708,4.25911089105
14.4457989051,-90.5753076642,4.24131191403
14.4457989051,-90.5739956204,4.22346015775
14.4457989051,-90.5726835766,4.2055566625
14.4457989051,-90.5713715328,4.18760248589
14.4457989051,-90.5700594891,4.1695987021
14.4457989051,-90.5687474453,4.15154640103
14.4457989051,-90.5674354015,4.13344668745
14.4457989051,-90.5661233577,4.11530068019
14.4457989051,-90.5648113139,4.09710951119
14.4457989051,-90.5634992701,4.07887432463
14.4457989051,-90.5621872263,4.06059627594
14.4457989051,-90.5608751825,4.0422765309
14.4457989051,-90.5595631387,4.02391626464
14.4457989051,-90.5582510949,4.00551666062
14.4457989051,-90.5569390511,3.98707890962
14.4457989051,-90.5556270073,3.96860420873
14.4457989051,-90.5543149635,3.95009376025
14.4457989051,-90.5530029197,3.93154877066
14.4457989051,-90.5516908759,3.9129704495
14.4457989051,-90.5503788321,3.89436000831
14.4457989051,-90.5490667883,3.87571865947
14.4457989051,-90.5477547445,3.85704761508
14.4457989051,-90.5464427007,3.83834808587
14.4457989051,-90.5451306569,3.81962127999
14.4457989051,-90.5438186131,3.80086840186
14.4457989051,-90.5425065693,3.78209065104
14.4457989051,-90.5411945255,3.763289221
14.4457989051,-90.5398824818,3.74446529799
14.4457989051,-90.538570438,3.72562005978
