lat,lon,amp
14.4656,-90.7052,6.09842731289
14.4656,-90.7040189781,6.09173433949
14.4656,-90.7028379562,6.08160587514
14.4656,-90.7016569343,6.07057860798
14.4656,-90.7004759124,6.05948091294
14.4656,-90.6992948905,6.04831208833
14.4656,-90.6981138686,6.03707142804
14.4656,-90.6969328467,6.02575822173
14.4656,-90.6957518248,6.01437175506
14.4656,-90.6945708029,6.00291130985
14.4656,-90.693389781,5.99137616433
14.4656,-90.6922087591,5.97976559332
14.4656,-90.6910277372,5.96807886854
14.4656,-90.6898467153,5.95631525879
14.4656,-90.6886656934,5.94447403027
14.4656,-90.6874846715,5.93255444684
14.4656,-90.6863036496,5.92055577028
14.4656,-90.6851226277,5.90847726067
14.4656,-90.6839416058,5.89631817663
14.4656,-90.6827605839,5.88407777572
14.4656,-90.681579562,5.87175531475
14.4656,-90.6803985401,5.85935005016
14.4656,-90.6792175182,5.84686123838
14.4656,-90.6780364964,5.83428813627
14.4656,-90.6768554745,5.82163000148
14.4656,-90.6756744526,5.80888609289
14.4656,-90.6744934307,5.79605567107
14.4656,-90.6733124088,5.7831379987
14.4656,-90.6721313869,5.7701323411
14.4656,-90.670950365,5.75703796665
14.4656,-90.6697693431,5.74385414733
14.4656,-90.6685883212,5.73058015925
14.4656,-90.6674072993,5.71721528316
14.4656,-90.6662262774,5.703758805
14.4656,-90.6650452555,5.69021001649
14.4656,-90.6638642336,5.6765682157
14.4656,-90.6626832117,5.66283270761
14.4656,-90.6615021898,5.64900280479
14.4656,-90.6603211679,5.63507782797
14.4656,-90.659140146,5.6210571067
14.4656,-90.6579591241,5.60693998
14.4656,-90.6567781022,5.59272579701
14.4656,-90.6555970803,5.5784139177
14.4656,-90.6544160584,5.56400371354
14.4656,-90.6532350365,5.54949456819
14.4656,-90.6520540146,5.53488587823
14.4656,-90.6508729927,5.52017705389
14.4656,-90.6496919708,5.50536751974
14.4656,-90.6485109489,5.4904567155
14.4656,-90.647329927,5.47544409669
14.4656,-90.6461489051,5.46032913547
14.4656,-90.6449678832,5.44511132136
14.4656,-90.6437868613,5.429790162
14.4656,-90.6426058394,5.41436518392
14.4656,-90.6414248175,5.3988359333
14.4656,-90.6402437956,5.38320197676
14.4656,-90.6390627737,5.36746290209
14.4656,-90.6378817518,5.35161831903
14.4656,-90.6367007299,5.33566786005
14.4656,-90.635519708,5.31961118107
14.4656,-90.6343386861,5.30344796222
14.4656,-90.6331576642,5.2871779086
14.4656,-90.6319766423,5.27080075094
14.4656,-90.6307956204,5.25431624642
14.4656,-90.6296145985,5.23772417926
14.4656,-90.6284335766,5.22102436148
14.4656,-90.6272525547,5.20421663355
14.4656,-90.6260715328,5.18730086503
14.4656,-90.6248905109,5.17027695518
14.4656,-90.6237094891,5.1531448336
14.4656,-90.6225284672,5.1359044608
14.4656,-90.6213474453,5.1185558287
14.4656,-90.6201664234,5.10109896122
14.4656,-90.6189854015,5.08353391473
14.4656,-90.6178043796,5.0658607785
14.4656,-90.6166233577,5.04807967515
14.4656,-90.6154423358,5.03019076099
14.4656,-90.6142613139,5.01219422641
14.4656,-90.613080292,4.99409029614
14.4656,-90.6118992701,4.97587922952
14.4656,-90.6107182482,4.95756132074
14.4656,-90.6095372263,4.93913689895
14.4656,-90.6083562044,4.92060632843
14.4656,-90.6071751825,4.90197000864
14.4656,-90.6059941606,4.88322837419
14.4656,-90.6048131387,4.86438189489
14.4656,-90.6036321168,4.84543107557
14.4656,-90.6024510949,4.82637645597
14.4656,-90.601270073,4.80721861053
14.4656,-90.6000890511,4.78795814811
14.4656,-90.5989080292,4.76859571166
14.4656,-90.5977270073,4.74913197785
14.4656,-90.5965459854,4.72956765661
14.4656,-90.5953649635,4.70990349062
14.4656,-90.5941839416,4.6901402547
14.4656,-90.5930029197,4.67027875522
14.4656,-90.5918218978,4.65031982939
14.4656,-90.5906408759,4.63026434445
14.4656,-90.589459854,4.61011319688
14.4656,-90.5882788321,4.5898673115
14.4656,-90.5870978102,4.56952764048
14.4656,-90.5859167883,4.54909516237
14.4656,-90.5847357664,4.52857088099
14.4656,-90.5835547445,4.50795582425
14.4656,-90.5823737226,4.48725104303
14.4656,-90.5811927007,4.46645760982
14.4656,-90.5800116788,4.44557661747
14.4656,-90.5788306569,4.42460917778
14.4656,-90.577649635,4.40355642007
14.4656,-90.5764686131,4.38241948968
14.4656,-90.5752875912,4.36119954647
14.4656,-90.5741065693,4.33989776319
14.4656,-90.5729255474,4.31851532387
14.4656,-90.5717445255,4.29705342212
14.4656,-90.5705635036,4.27551325945
14.4656,-90.5693824818,4.25389604345
14.4656,-90.5682014599,4.23220298606
14.4656,-90.567020438,4.21043530168
14.4656,-90.5658394161,4.18859420535
14.4656,-90.5646583942,4.16668091083
14.4656,-90.5634773723,4.14469662869
14.4656,-90.5622963504,4.12264256441
14.4656,-90.5611153285,4.10051991636
14.4656,-90.5599343066,4.07832987391
14.4656,-90.5587532847,4.05607361537
14.4656,-90.5575722628,4.03375230605
14.4656,-90.5563912409,4.01136709624
14.4656,-90.555210219,3.98891911925
14.4656,-90.5540291971,3.96640948937
14.4656,-90.5528481752,3.9438392999
14.4656,-90.5516671533,3.92120962117
14.4656,-90.5504861314,3.89852149858
14.4656,-90.5493051095,3.87577595064
14.4656,-90.5481240876,3.85297396702
14.4656,-90.5469430657,3.83011650664
14.4656,-90.5457620438,3.80720449581
14.4656,-90.5445810219,3.78423882633
14.4656,-90.5434,3.76122035366
14.4656,-90.5422189781,3.73814989516
14.4656,-90.5410379562,3.71502822827
14.4656,-90.5398569343,3.69185608884
14.4656,-90.5386759124,3.66863416937
14.4656,-90.5374948905,3.64536311747
14.4656,-90.5363138686,3.62204353415
14.4656,-90.5351328467,3.59867597235
14.4656,-90.5339518248,3.57526093539
14.4656,-90.5327708029,3.55179887556
14.4656,-90.531589781,3.52829019265
14.4656,-90.5304087591,3.50473523269
14.4656,-90.5292277372,3.48113428656
14.4656,-90.5280467153,3.45748758884
14.4656,-90.5268656934,3.43379531657
14.4656,-90.5256846715,3.41005758815
14.4656,-90.5245036496,3.38627446226
14.4656,-90.5233226277,3.36244593687
14.4656,-90.5221416058,3.3385719483
14.4656,-90.5209605839,3.3146523703
14.4656,-90.519779562,3.29068701327
14.4656,-90.5185985401,3.26667562346
14.4656,-90.5174175182,3.24261788228
14.4656,-90.5162364964,3.21851340567
14.4656,-90.5150554745,3.19436174352
14.4656,-90.5138744526,3.17016237912
14.4656,-90.5126934307,3.14591472877
14.4656,-90.5115124088,3.12161814133
14.4656,-90.5103313869,3.09727189791
14.4656,-90.509150365,3.0728752116
14.4656,-90.5079693431,3.04842722727
14.4656,-90.5067883212,3.02392702141
14.4656,-90.5056072993,2.99937360203
14.4656,-90.5044262774,2.97476590868
14.4656,-90.5032452555,2.95010281244
14.4656,-90.5020642336,2.92538311601
14.4656,-90.5008832117,2.9006055539
14.4656,-90.4997021898,2.87576879259
14.4656,-90.4985211679,2.85087143082
14.4656,-90.497340146,2.82591199989
14.4656,-90.4961591241,2.80088896408
14.4656,-90.4949781022,2.77580072101
14.4656,-90.4937970803,2.75064560216
14.4656,-90.4926160584,2.7254218734
14.4656,-90.4914350365,2.70012773555
14.4656,-90.4902540146,2.67476132502
14.4656,-90.4890729927,2.66644103522
14.4656,-90.4878919708,2.66397315074
14.4656,-90.4867109489,2.66158198723
14.4656,-90.485529927,2.65926453433
14.4656,-90.4843489051,2.6570179387
14.4656,-90.4831678832,2.6548394933
14.4656,-90.4819868613,2.65272662756
14.4656,-90.4808058394,2.6506768983
14.4656,-90.4796248175,2.64868798138
14.4656,-90.4784437956,2.64675766401
14.4656,-90.4772627737,2.64488383769
14.4656,-90.4760817518,2.6430644916
14.4656,-90.4749007299,2.64129770658
14.4656,-90.473719708,2.63958164957
14.4656,-90.4725386861,2.63791456834
14.4656,-90.4713576642,2.63629478681
14.4656,-90.4701766423,2.63472070051
14.4656,-90.4689956204,2.63319077251
14.4656,-90.4678145985,2.63170352959
14.4656,-90.4666335766,2.63025755868
14.4656,-90.4654525547,2.62885150356
14.4656,-90.4642715328,2.62748406182
14.4656,-90.4630905109,2.62615398195
14.4656,-90.4619094891,2.62486006074
14.4656,-90.4607284672,2.62360114076
14.4656,-90.4595474453,2.62237610809
14.4656,-90.4583664234,2.62118389013
14.4656,-90.4571854015,2.62002345359
14.4656,-90.4560043796,2.61889380264
14.4656,-90.4548233577,2.61779397711
14.4656,-90.4536423358,2.61672305089
14.4656,-90.4524613139,2.61568013033
14.4656,-90.451280292,2.61466435286
14.4656,-90.4500992701,2.61367488555
14.4656,-90.4489182482,2.61271092394
14.4656,-90.4477372263,2.61177169074
14.4656,-90.4465562044,2.61085643477
14.4656,-90.4453751825,2.60996442986
14.4656,-90.4441941606,2.60909497387
14.4656,-90.4430131387,2.60824738773
14.4656,-90.4418321168,2.60742101454
14.4656,-90.4406510949,2.60661521875
14.4656,-90.439470073,2.60582938533
14.4656,-90.4382890511,2.60506291904
14.4656,-90.4371080292,2.60431524367
14.4656,-90.4359270073,2.60358580138
14.4656,-90.4347459854,2.60287405205
14.4656,-90.4335649635,2.60217947266
14.4656,-90.4323839416,2.60150155666
14.4656,-90.4312029197,2.60083981345
14.4656,-90.4300218978,2.60019376783
14.4656,-90.4288408759,2.59956295947
14.4656,-90.427659854,2.5989469424
14.4656,-90.4264788321,2.59834528459
14.4656,-90.4252978102,2.59775756743
14.4656,-90.4241167883,2.59718338534
14.4656,-90.4229357664,2.59662234533
14.4656,-90.4217547445,2.59607406659
14.4656,-90.4205737226,2.59553818012
14.4656,-90.4193927007,2.59501432833
14.4656,-90.4182116788,2.59450216471
14.4656,-90.4170306569,2.59400135343
14.4656,-90.415849635,2.59351156908
14.4656,-90.4146686131,2.59303249626
